feeder_name,feeder_type,mv_len_mi,mv_3ph_len_mi,mv_oh_3ph_len_mi,mv_2ph_len_mi,mv_oh_2ph_len_mi,mv_1ph_len_mi,mv_oh_1ph_len_mi,perct_mv_oh_len,ratio_mv_len_to_num_cust,max_sub_node_distance_mi,nominal_medium_voltage_class,lv_len_mi,lv_3ph_len_mi,lv_oh_3ph_len_mi,lv_1ph_len_mi,lv_oh_1ph_len_mi,max_len_secondaries_mi,lv_2ph_len_mi,lv_oh_2ph_len_mi,perct_lv_oh_len,ratio_lv_len_to_num_cust,num_regulators,num_capacitors,num_boosters,avg_regulator_sub_distance_mi,avg_capacitor_sub_distance_mi,num_fuses,num_reclosers,num_sectionalizers,num_sectionalizers_per_recloser,avg_recloser_sub_distance_mi,num_breakers,num_switches,num_interruptors,num_links_adjacent_feeders,num_loops,num_distribution_transformers,num_overloaded_transformers,sum_distribution_transformer_mva,num_1ph_transformers,num_3ph_transformers,ratio_1ph_to_3ph_transformers,substation_name,substation_capacity_mva,sum_load_kw,sum_load_pha_kw,sum_load_phb_kw,sum_load_phc_kw,sum_load_kvar,perct_lv_pha_load_kw,perct_lv_phb_load_kw,perct_lv_phc_load_kw,num_lv_1ph_loads,num_lv_3ph_loads,num_mv_3ph_loads,avg_num_load_per_transformer,avg_load_pf,avg_load_imbalance_by_phase,num_customers,cust_density,load_density_kw,load_density_kvar,kva_density,avg_degree,avg_path_len,diameter
p1uhs19_1247->p1udt14631,,23.578733614642903,11.746283194651344,6.1966588962519005,0.0,0.0,11.83245041999159,2.4481335756012994,18.452079227376494,0.01611670103529932,2.77821723431802,12470.0,23.27123036680003,0.5962433222076101,0.0,0.0,0.0,0.0854565943961,22.67498704459243,5.149037829284701,10.990484072355343,0.01590651426302121,0,2,,,1.5892519677106098,63,0,0,,,0,1099,,1,0,758,0,34.1749999999997,696,62,11.225806451612904,p1uhs19_1247,,13032.6595230001,6095.510594833377,6095.510594833377,841.6383333333332,2669.8749284169758,46.77104150596428,46.77104150596428,6.457916988071441,0,68,0,1.906396255850234,0.9797129870129871,0.5375083269052369,1463.0,423508.70737104473,3772689.5339663085,772874.4222667355,9892966.558035083,1.9995801847187238,121.84402905971425,333
p1uhs0_1247->p1udt2142,,21.12087278672212,15.578384163757638,13.65948946219192,0.0,0.0,5.542488622964467,2.1610240719461995,47.713696182621064,0.024028296685690696,2.2695501272617093,12470.0,12.036301777130852,1.8596676497289,0.0,0.0,0.0,0.0871680365414,10.17663412740195,2.1984670868376095,6.630441573373133,0.013693176083197783,0,3,,,1.6972546919424996,45,0,0,,,0,360,,2,0,415,0,33.94999999999992,269,146,1.8424657534246576,p1uhs0_1247,,17637.510206000068,6736.57508633333,6736.57508633333,4164.360033333332,3617.9397400115563,39.744326952734724,39.744326952734724,20.51134609453056,0,174,3,2.084985835694051,0.9792864618885099,0.1944503521534419,879.0,308990.44999742694,6200025.273476873,1271796.1641976617,11934272.784314698,1.999187982135607,51.55036967921337,143
p1uhs5_1247->p1udt19613,,22.290919959633676,10.729895496341877,5.469970557284423,0.0,0.0,11.561024463291826,4.0031813626209,19.965385194377955,0.013692211277416263,2.7871549415763694,12470.0,25.156959596293273,0.6278685709139302,0.0,0.0,0.0,0.0753969085916,24.52909102537935,4.772148443081643,10.057664299743255,0.015452677884701027,0,3,,,1.503944922815553,66,0,0,,,0,918,,3,0,653,0,37.97499999999982,602,51,11.803921568627452,p1uhs5_1247,,14899.367495000146,6842.254364166726,6842.254364166726,1214.8587666666667,3106.466273562829,45.92311966573633,45.92311966573633,8.153760668527338,0,58,0,2.3373493975903616,0.9794104422604423,0.5035914532961184,1628.0,557591.388602011,5103046.075447665,1063967.348354553,13006469.89076245,1.999572375454351,129.76634891126753,334
p1uhs19_1247->p1udt17263,,14.389926743668523,3.73675768480582,1.5997946389797,0.0,0.0,10.653169058862714,4.113712762351001,18.019108238789787,0.01421929520125348,3.1538197114704003,12470.0,17.318120766869296,0.0662385835597,0.0,0.0,0.0,0.0731810996056,17.251882183309597,2.9145870484177308,9.19194739899737,0.017112767556194956,0,1,,,1.8555647805118707,33,0,0,,,0,600,,0,0,379,0,17.585,376,3,125.33333333333333,p1uhs19_1247,,7024.289905999982,3495.3114529999916,3495.3114529999916,33.667,1427.6303438949099,49.760353000441775,49.760353000441775,0.47929399911644366,0,3,0,2.5608308605341246,0.9797972332015812,0.657080786684338,1012.0,280616.93834838265,1947761.5884319798,395866.8539496425,4876135.238000305,1.9993124785149536,121.44204652543948,309
p1uhs5_1247->p1udt13240,,20.664685294882172,6.91760657496168,3.1876961748823014,0.0,0.0,13.747078719920493,6.604525950732506,20.579079301813046,0.013306300898185559,2.5459933565284,12470.0,26.918697722413935,0.0165025574293,0.0,0.0,0.0,0.0789430728886,26.902195164984636,9.916925164810444,20.841151965184434,0.017333353330594936,0,1,,,1.5208620796884202,69,0,0,,,0,810,,0,0,688,0,28.02499999999976,686,2,343.0,p1uhs5_1247,,12260.998266000142,5871.010566333395,5871.010566333395,518.9771333333334,2504.261445764927,49.78783084861241,49.78783084861241,0.42433830277519463,0,2,1,2.206540447504303,0.9798867353509337,0.582011710834486,1553.0,471924.1224715358,3725860.172123078,760992.5210765697,8516209.61510926,1.9995467935644686,117.4417129477545,340
p1uhs10_1247->p1udt20878,,8.83995773349314,4.74139137393652,3.2028353200634005,0.0,0.0,4.098566359556619,1.7771898457697004,26.30821112987406,0.012701088697547614,2.7700474359825997,12470.0,10.08958917202822,0.3045872469455099,0.0,0.0,0.0,0.0831669043982,9.785001925082705,2.0311303106826917,10.729946790698158,0.014496536166707211,0,1,,,2.485835695986,29,0,0,,,0,291,,2,0,223,0,12.775000000000011,187,36,5.194444444444445,p1uhs10_1247,,7698.5631479999465,3241.786157333316,3241.786157333316,1214.9908333333335,1571.0816808008742,46.02233620101727,46.02233620101727,7.955327597965455,0,40,2,3.0199004975124377,0.9796584770114943,0.35102573212449223,696.0,312104.20732938097,3452232.6851748666,704513.2221782592,5728636.851483974,1.9988577955454025,78.86900872970547,183
p1uhs10_1247->p1udt14394,,10.553513347975446,7.117543083534798,6.0110178477434975,0.0,0.0,3.435970264440639,0.6079580234569,34.836675133866976,0.017501680510738717,3.1056763834872005,12470.0,8.44650845595861,0.34709471510387,0.0,0.0,0.0,0.076539858409,8.099413740854734,1.5125681811368803,7.960876028172216,0.01400747670971577,0,1,,,2.5756612120202003,16,0,0,,,0,265,,0,0,218,0,13.97500000000001,172,46,3.739130434782609,p1uhs10_1247,,5536.6355349999785,2421.167617499996,2421.167617499996,694.3003,1151.6830711003565,43.72994397399864,43.72994397399864,12.540112052002733,0,50,0,2.7135416666666665,0.9790087893864013,0.41586442562661385,603.0,217215.5540422977,1994433.4249839033,414864.8032673281,5034141.571709971,1.9987349778621126,55.08498386696451,136
p1uhs5_1247->p1udt21449,,10.955039137417161,4.07642482302006,1.4055027391350996,0.0,0.0,6.878614314397095,1.1592703752633997,9.593794925391892,0.01141149910147621,1.6801475405301998,12470.0,15.778627095225728,0.11692324436837999,0.0,0.0,0.0,0.06887021401889999,15.661703850857343,2.059978932006959,7.705560898683029,0.016436069890860133,0,1,,,1.2739278648448,32,0,0,,,0,545,,1,0,345,0,16.675000000000022,334,11,30.363636363636363,p1uhs5_1247,,6667.976502999952,3239.0306514999775,3239.0306514999775,189.91520000000003,1367.0797752991439,48.57591579758449,48.57591579758449,2.8481684048310045,0,12,0,2.6297468354430378,0.9798963541666669,0.609703298570047,960.0,465828.80685405876,3235557.852628507,663359.5214603281,8091349.327386917,1.999266862170088,97.84997505126857,256
p1uhs10_1247->p1udt12591,,9.942770737373985,8.786967376169603,7.6605438525711,0.0,0.0,1.1558033612043803,0.1864329237108,57.20811944007972,0.03853787107509297,2.00307666520211,12470.0,3.7737730908161593,0.98329566607537,0.0,0.0,0.0,0.0905597901449,2.79047742474079,0.32552707060920005,2.3732441253909684,0.014627027483783563,0,4,,,1.4604519747498501,12,0,0,,,0,143,,0,0,157,0,18.000000000000007,92,65,1.4153846153846155,p1uhs10_1247,,11929.894579000003,4179.7702061666605,4179.7702061666605,3570.3541666666647,2684.285489386158,36.31675481421696,36.31675481421696,27.366490371566083,0,81,4,1.677685950413223,0.9790635658914729,0.0681108046640788,258.0,124773.25542786703,5769503.036949975,1298166.8178623882,8705110.84380468,1.9975520195838434,38.554071567427464,101
p1uhs3_1247->p1udt13260,,18.88068934264222,9.010973224806776,6.0869221057565985,0.0,0.0,9.869716117835434,2.4520784115319,23.783264293103382,0.01796449985027804,1.80020367534348,12470.0,17.022710678710688,0.7829085330393397,0.0,0.0,0.0,0.07651073475023,16.239802145671344,2.4800602762345605,6.907591689810961,0.01619667999877325,0,3,,,1.0175003480056535,60,0,0,,,0,739,,2,0,523,0,26.999999999999837,474,49,9.673469387755102,p1uhs3_1247,,12309.160166000056,5237.4130830000095,5237.4130830000095,1834.334000000001,2591.659347176838,44.441610134850556,44.441610134850556,11.116779730298884,0,63,2,2.0634146341463415,0.9795447193149383,0.36862293740124463,1051.0,380168.8664799832,4452482.842653476,937457.8461641024,9766469.452863447,1.9994008388256441,113.83380181141666,269
p1uhs14_1247->p1udt9467,,21.446579216070457,11.80429996490919,10.247456539973797,0.0,0.0,9.642279251161263,1.79493619531599,29.290438348758936,0.01637143451608432,2.13239196734688,12470.0,19.667154186966975,1.1757714414023002,0.0,0.0,0.0,0.0756365092492,18.491382745564675,3.703794133453408,9.008654351929462,0.01501309479921143,0,4,,,1.30752815991575,54,0,0,,,0,573,,1,0,556,0,37.59999999999992,446,110,4.054545454545455,p1uhs14_1247,,15902.143740000167,6733.903886666724,6733.903886666724,2434.335966666667,3247.7734561887423,43.20841205371616,43.20841205371616,13.583175892567676,0,128,1,2.277207392197125,0.9797723664122138,0.360502163758373,1310.0,479979.29943528236,5826488.405988123,1189972.5406305178,13776505.083027923,1.999452804377565,61.99581891029601,180
p1uhs14_1247->p1udt21168,,12.677107565668004,10.05215215336696,8.73262249220316,0.0,0.0,2.62495541230105,1.5479556448369007,61.87178496171847,0.04050194110437062,2.7327142422017303,12470.0,3.938831579131029,0.93788695458091,0.0,0.0,0.0,0.0719123221607,3.000944624550121,0.8619634837764899,5.187570057069532,0.012584126450897857,0,2,,,1.8725168563637,24,0,0,,,0,148,,1,0,213,0,22.64999999999999,115,98,1.1734693877551021,p1uhs14_1247,,9871.633154999998,3567.8355275,3567.8355275,2735.9620999999997,2069.3985376499522,36.60356792185894,36.60356792185894,26.79286415628212,0,110,1,1.471698113207547,0.9787520766773163,0.11235877109535895,313.0,108668.41720069687,3427267.572331538,718460.9062104059,7863704.95078525,1.997991967871486,37.0753809206676,102
p1uhs17_1247->p1udt19976,,17.984946173987076,10.288786435522635,8.923531797452792,0.0,0.0,7.696159738464433,2.8116195170923985,35.381518837744835,0.01899149543187653,2.8829731645870003,12470.0,15.182514410057122,0.8192941857548902,0.0,0.0,0.0,0.07522081205020001,14.363220224302239,4.852172658014271,14.62931612059711,0.016032222185910373,0,3,,,1.7152817624079333,33,0,0,,,0,431,,2,0,442,0,26.874999999999893,360,82,4.390243902439025,p1uhs17_1247,,11397.402090000032,4799.952345000001,4799.952345000001,1797.4974000000002,2315.832000705814,42.906078084843266,42.906078084843266,14.187843830313476,0,87,1,2.079155672823219,0.9798819429778248,0.3512443650217818,947.0,232368.8057805209,2796621.6606691875,568244.0511006594,6594415.686749181,1.9992486851990985,58.12607858566471,138
p1uhs17_1247->p1udt21587,,7.281277268692212,6.22567500191551,5.17926878981783,0.0,0.0,1.0556022667767002,0.6248148866304001,53.94460582536382,0.028113039647460276,5.23687963704253,12470.0,3.4780629612427907,0.7366681413162203,0.0,0.0,0.0,0.0683243395954,2.741394819926569,0.9966829986372997,9.263421151645474,0.013428814522172938,0,1,,,2.8847584256071,12,0,0,,,0,94,,1,0,132,0,14.550000000000008,79,53,1.490566037735849,p1uhs17_1247,,6873.653439999996,2542.9986699999995,2542.9986699999995,1787.6560999999997,1398.6004212592954,37.952891409810846,37.952891409810846,24.094217180378305,0,66,1,1.9326923076923077,0.9798853281853283,0.14651937800731885,259.0,124619.30545510395,3307296.9792736894,672944.4521488387,7000814.263983643,1.9972183588317107,41.19788781230508,107
p1uhs1_1247->p1udt138,,26.245607677729023,18.640688528331925,16.561094492137304,0.0,0.0,7.6049191493970865,5.0045443412189,53.62162058465076,0.02651071482598891,3.1035456526185197,12470.0,13.972570359824338,1.5144765916754703,0.0,0.0,0.0,0.07532762572509999,12.45809376814886,3.7965884482788335,9.43998120634357,0.014113707434165998,0,4,,,1.9975461526166098,43,0,0,,,0,336,,1,0,408,0,37.68499999999996,275,133,2.0676691729323307,p1uhs1_1247,,17001.49420500011,6576.64546916669,6576.64546916669,3848.2032666666655,4090.1705282334296,39.45032073642272,39.45032073642272,21.099358527154564,0,148,2,2.385294117647059,0.9781473737373738,0.21397665951012548,990.0,210460.78243030448,3614290.679665263,869515.6461064438,8011327.864531329,1.9992035045798486,63.70118601658678,148
p1uhs20_1247->p1udt16446,,14.089191636527838,4.9937278255364,2.4094598173839,0.0,0.0,9.09546381099144,2.8032592809729,16.65433570839572,0.012166832155896232,3.2834396904575995,12470.0,17.210280102407893,0.03729183532711,0.0,0.0,0.0,0.0740107541648,17.172988267080786,1.7297802761592707,5.526547829903048,0.014862072627295244,0,2,,,1.7739787557844497,42,0,0,,,0,569,,1,0,343,0,17.899999999999977,340,3,113.33333333333333,p1uhs20_1247,,7390.37377999993,3665.2899233332973,3665.2899233332973,59.793933333333335,1520.1337798909808,49.5954606958098,49.5954606958098,0.8090786083803992,0,4,0,3.0825396825396827,0.9795566493955093,0.6504850944990584,1158.0,431991.0732021669,2756973.6619925085,567084.8212314087,6677582.21961898,1.9993434011818778,72.53646797274845,194
p1uhs1_1247->p1udt10929,,6.010502550986908,3.8666689563041095,3.2636933899969995,0.0,0.0,2.1438335946827993,0.2466878288147,33.55050194105167,0.016244601489153805,2.0882723459153096,12470.0,4.452474202623066,0.17867398209429003,0.0,0.0,0.0,0.07298561628900001,4.273800220528776,0.1151924278753,1.100952726818932,0.012033714061143423,0,0,,,,8,0,0,,,0,174,,1,0,103,0,12.025000000000007,90,13,6.923076923076923,p1uhs1_1247,,4745.295712999998,1928.527039833336,1928.527039833336,888.2416333333333,1298.6300008931703,40.640818959923344,40.640818959923344,18.7183620801533,0,14,0,3.4193548387096775,0.9786354054054056,0.2922994250636016,370.0,222404.34196072948,2852363.163402257,780597.164321911,7228141.113723712,1.997690531177829,44.283680198641015,112
p1uhs1_1247->p1udt14149,,11.175429172281941,4.99636491784669,2.0449364348711994,0.0,0.0,6.179064254435257,1.1359815144575998,11.824849017292937,0.010318955837748792,2.4402294568643494,12470.0,15.724854667934114,0.24473948897564998,0.0,0.0,0.0,0.06892809472755,15.480115178958464,1.4059257436570607,5.226434605701799,0.01451971806826788,0,1,,,1.8020440022616,36,0,0,,,0,568,,1,0,349,0,20.199999999999985,327,22,14.863636363636363,p1uhs1_1247,,8062.3599219999105,3803.5711943332904,3803.5711943332904,455.2175333333334,1757.1061916199894,47.17689648107143,47.17689648107143,5.646207037857151,0,23,0,2.8947368421052633,0.979639889196676,0.553742525909524,1083.0,469481.58923931484,3495041.134995269,761707.3012963922,8756720.316375026,1.9993038635572573,95.06231196802038,237
p1uhs8_1247->p1udt2544,,18.44307938348044,10.774744806166174,6.9143682502854995,0.0,0.0,7.66833457731426,2.1661740569313,25.813958188279763,0.01666041498056047,7.776911696898549,12470.0,16.73378981645346,0.69117138155106,0.0,0.0,0.0,0.08171468580668,16.042618434902394,1.5074888398207698,4.2854548290033785,0.015116341297609267,0,1,,,4.7233031895619995,40,0,0,,,0,622,,3,0,398,0,23.82499999999995,345,53,6.509433962264151,p1uhs8_1247,,10320.202211999982,4490.157839333282,4490.157839333282,1339.886533333334,2297.1680444764183,44.54014080345637,44.54014080345637,10.919718393087265,0,56,1,2.649859943977591,0.9770468834688346,0.4070038217322135,1107.0,433825.7544499124,4044416.9021649025,900244.4986388547,9336855.103675827,1.9993527508090614,80.82365529213693,234
p1uhs8_1247->p1udt22258,,22.153992962158277,15.08032722128844,11.898511800969503,0.0,0.0,7.0736657408698385,2.6993603331597,34.846330194167294,0.018248758617922797,2.5488939598523697,12470.0,19.738143319591842,1.7070041458478302,0.0,0.0,0.0,0.10596966667070001,18.031139173744027,5.3697189888904155,12.817964098979786,0.016258767149581417,0,2,,,1.5477312056317,60,0,0,,,0,482,,0,0,517,0,34.02499999999987,412,105,3.9238095238095236,p1uhs8_1247,,13007.079079000076,5552.673522833341,5552.673522833341,1901.7320333333344,3063.88327659224,42.689626849414296,42.689626849414296,14.620746301171403,0,124,0,2.3160270880361176,0.9762661449752884,0.3742517406432353,1214.0,351874.70692713483,3770067.6597209377,888058.5090690642,9862056.757162863,1.9993904297470284,64.27411445053188,174
p1uhs20_1247->p1udt10621,,22.239695973651827,7.784228383919519,3.703858749823701,0.0,0.0,14.455467589732313,5.162387711816458,18.96597812541678,0.012930055798634783,4.06424575258134,12470.0,24.50846751683687,0.39375244444543006,0.0,0.0,0.0,0.0811648470362,24.114715072391448,4.0756225709219605,8.71825172715326,0.014249109021416784,0,1,,,3.1645544982252707,53,0,0,,,0,833,,2,0,557,0,30.924999999999883,537,20,26.85,p1uhs20_1247,,12376.843224000164,5890.8686786667295,5890.8686786667295,595.1058666666665,2553.428569396928,47.595889937780385,47.595889937780385,4.808220124439225,0,26,0,2.92578125,0.9794787209302326,0.5705022641778793,1720.0,405626.0032604116,2918819.447634822,602172.6890787364,7293014.0411791755,1.9995555555555555,87.36583922353115,275
p1uhs21_1247->p1udt11662,,20.09886074880616,8.058198432332015,4.820749758774101,0.0,0.0,12.040662316474158,6.2141984597431,30.334818102013706,0.019685465963571167,4.203086175059312,12470.0,16.278308817226847,0.4748205315895101,0.0,0.0,0.0,0.12884258172910001,15.803488285637338,3.1095999871707307,8.548218633464831,0.015943495413542456,0,2,,,2.808678940972,35,0,0,,,0,543,,0,0,358,0,17.89999999999999,340,18,18.88888888888889,p1uhs21_1247,,7053.210376999926,3397.663921833298,3397.663921833298,257.88253333333336,1472.3295280465748,48.17187833944191,48.17187833944191,3.6562433211161816,0,22,0,2.683076923076923,0.978562683643487,0.5935418002443434,1021.0,250428.5258875901,1729995.1787337367,361129.5918995837,4390470.728097808,1.9992729916394039,81.58085562274876,232
p1uhs21_1247->p1udt16206,,9.234243997764667,4.45224785580889,3.6513693045180995,0.0,0.0,4.781996141955779,1.9144495190648,33.90638645672713,0.019605613583364472,3.7868558335275995,12470.0,7.181008127926317,0.09848515977005001,0.0,0.0,0.0,0.07662871446200001,7.082522968156266,2.19503969760726,13.37195238184538,0.015246301757805343,0,1,,,3.3579966918684994,29,0,0,,,0,244,,1,0,200,0,9.800000000000018,189,11,17.181818181818183,p1uhs21_1247,,3803.5978700000037,1811.1679850000023,1811.1679850000023,181.26190000000003,778.6940578640475,47.61723102447736,47.61723102447736,4.765537951045277,0,11,0,2.2241379310344827,0.9790411889596604,0.5713559076457614,471.0,163155.64608556815,1317576.3650308736,269741.68177027913,3394745.927045798,1.9984962406015037,58.018389087843765,156
