feeder_name,feeder_type,mv_len_mi,mv_3ph_len_mi,mv_oh_3ph_len_mi,mv_2ph_len_mi,mv_oh_2ph_len_mi,mv_1ph_len_mi,mv_oh_1ph_len_mi,perct_mv_oh_len,ratio_mv_len_to_num_cust,max_sub_node_distance_mi,nominal_medium_voltage_class,lv_len_mi,lv_3ph_len_mi,lv_oh_3ph_len_mi,lv_1ph_len_mi,lv_oh_1ph_len_mi,max_len_secondaries_mi,lv_2ph_len_mi,lv_oh_2ph_len_mi,perct_lv_oh_len,ratio_lv_len_to_num_cust,num_regulators,num_capacitors,num_boosters,avg_regulator_sub_distance_mi,avg_capacitor_sub_distance_mi,num_fuses,num_reclosers,num_sectionalizers,num_sectionalizers_per_recloser,avg_recloser_sub_distance_mi,num_breakers,num_switches,num_interruptors,num_links_adjacent_feeders,num_loops,num_distribution_transformers,num_overloaded_transformers,sum_distribution_transformer_mva,num_1ph_transformers,num_3ph_transformers,ratio_1ph_to_3ph_transformers,substation_name,substation_capacity_mva,sum_load_kw,sum_load_pha_kw,sum_load_phb_kw,sum_load_phc_kw,sum_load_kvar,perct_lv_pha_load_kw,perct_lv_phb_load_kw,perct_lv_phc_load_kw,num_lv_1ph_loads,num_lv_3ph_loads,num_mv_3ph_loads,avg_num_load_per_transformer,avg_load_pf,avg_load_imbalance_by_phase,num_customers,cust_density,load_density_kw,load_density_kvar,kva_density,avg_degree,avg_path_len,diameter
p2uhs6_1247->p2udt1124,,18.94786049843984,10.2636751929932,6.580119119223501,0.0,0.0,8.684185305446645,3.8410000519432996,30.179314749159854,0.017625916742734737,3.512555830900401,12470.0,15.58280813265262,0.49371435453407997,0.0,0.0,0.0,0.08689718092250001,15.089093778118544,4.223157508476303,12.230164302910845,0.014495635472234996,0,2,,,2.8016546835710496,41,0,0,,,0,456,,1,0,394,0,21.67499999999994,357,37,9.64864864864865,p2uhs6_1247,,8527.234565999906,3921.92884966662,3921.92884966662,683.3768666666667,1847.349037743457,45.99297485382042,45.99297485382042,8.014050292359158,0,41,0,2.5902578796561606,0.9784093953488374,0.5063856608194834,1075.0,200599.47911289125,1591217.4997330443,344723.02763817523,4044645.311415727,1.9992979992979993,101.93004001009619,276
p2uhs0_1247->p2udt8249,,15.801732893921187,5.33598058168729,3.8307432672576,0.0,0.0,10.465752312233898,8.185489164843446,43.376755659887394,0.022867920251694915,3.9373862515439,12470.0,11.900275357500536,0.0487172883759,0.0,0.0,0.0,0.1051049667871,11.851558069124636,4.588109357362051,16.562370914486245,0.017221816725760546,0,3,,,2.0204626796342633,25,0,0,,,0,255,,1,0,232,0,9.555000000000026,229,3,76.33333333333333,p2uhs0_1247,,4812.6973519999565,2234.993692666652,2234.993692666652,342.7099666666667,982.9538609416037,49.61781566969164,49.61781566969164,0.7643686606167271,0,3,1,2.7942583732057416,0.9793931982633864,0.5242475858058087,691.0,145471.62770250975,1013185.1192981073,206934.72953348988,2011550.510416041,1.9988538681948425,71.17731263636603,183
p2uhs6_1247->p2udt6420,,21.57846407371153,13.82182950830517,9.409414422971428,0.0,0.0,7.756634565406358,2.6872508065633007,35.60898330464607,0.024354925591096536,3.30035772760605,12470.0,12.392360439990382,0.8954702065885501,0.0,0.0,0.0,0.0762611113784,11.496890233401828,2.5185794994842596,7.413948691379001,0.01398686279908621,0,1,,,3.266355933663451,32,0,0,,,0,464,,1,0,377,0,23.499999999999954,309,68,4.544117647058823,p2uhs6_1247,,11372.498800000052,4721.542149999984,4721.542149999984,1929.4145000000008,2414.7334304419132,43.583412486978595,43.583412486978595,12.833175026042811,0,81,2,2.3929712460063897,0.9789522573363432,0.3273543424481697,886.0,217141.2581737736,2787176.8600583994,591803.8998198977,5759390.030568475,1.9991958182549256,74.18916644912353,183
p2uhs8_1247->p2udt4184,,15.536935406150201,3.046870782744829,2.1214874158211,0.0,0.0,12.490064623405374,9.637577299522002,45.76493076630562,0.025428699519067434,3.1805069124122998,12470.0,10.157552749834734,0.07913642490266999,0.0,0.0,0.0,0.1056504062509,10.078416324932064,4.980888828027129,19.385047866255885,0.016624472585654228,0,2,,,1.9278107851132804,26,0,0,,,0,258,,0,0,253,0,11.995000000000047,248,5,49.6,p2uhs8_1247,,5583.925307999982,2506.1082039999956,2506.1082039999956,571.7089000000001,1143.3961058915156,47.608999578186086,47.608999578186086,4.782000843627833,0,5,1,2.3468468468468466,0.9789368248772504,0.4618971296598163,611.0,147103.78091907687,1344380.5649370183,275282.9627901655,2887904.831627388,1.9988023952095808,59.7869225001166,148
p2uhs0_1247->p2udt8078,,16.278411741119257,7.144659241732839,2.8516135644105995,0.0,0.0,9.133752499386429,3.0889480819736006,18.832855266810682,0.016197424618029112,2.9902849304805996,12470.0,15.265194165805047,0.3623772913528999,0.0,0.0,0.0,0.08970495141907,14.902816874452148,1.8716899544780299,5.9336588213815,0.015189247926174177,0,4,,,1.2662938281198552,54,0,0,,,0,563,,1,0,365,0,19.100000000000023,331,34,9.735294117647058,p2uhs0_1247,,7682.735680999894,3520.8464404999518,3520.8464404999518,641.0428,1571.8399681016617,45.828030361728075,45.828030361728075,8.343939276543857,0,36,0,2.6779141104294477,0.9794689552238808,0.4997878811357906,1005.0,340103.0009728526,2599921.8515316183,531927.8509457195,6463649.073215415,1.9992849481587416,95.49092605351227,231
p2uhs0_1247->p2udt8122,,7.691997652591101,6.051508494764901,6.051508494764901,0.0,0.0,1.6404891578262,1.6355181898262001,80.6404893548732,0.08944183316966396,3.9063045719746716,12470.0,1.8404676710789205,0.37017853590709004,0.0,0.0,0.0,0.09371057607460001,1.4702891351718301,1.4364933195020204,15.0694838189977,0.021400786873010703,0,2,,,2.5482083888006497,8,0,0,,,0,0,,0,0,53,0,6.425,28,25,1.12,p2uhs0_1247,,4398.230861000002,1532.0609471666671,1532.0609471666671,1334.1089666666667,923.3268113910059,36.16066195373741,36.16066195373741,27.678676092525166,0,27,2,1.5476190476190477,0.972022093023256,0.060009577109826955,86.0,23511.92701846772,1202452.1280721452,252432.47213511443,1756559.6638797105,1.9913793103448276,13.630355276907,35
p2uhs8_1247->p2udt6561,,4.626879856830438,3.832148783604759,2.7564535162043002,0.0,0.0,0.7947310732256803,0.3122832933894001,41.615115732877904,0.019522699817849952,3.1942272874028097,12470.0,2.7472118777487196,0.08267444302586,0.0,0.0,0.0,0.0547797566745,2.66453743472286,0.8358828652047904,11.335400959078175,0.011591611298517804,0,0,,,,18,0,0,,,0,162,,0,0,113,0,7.175,101,12,8.416666666666666,p2uhs8_1247,,2849.9171400000064,1347.1561200000035,1347.1561200000035,155.60489999999996,578.7216323317215,47.270010102820045,47.270010102820045,5.459979794359902,0,12,0,1.9320388349514563,0.9799974683544306,0.5574670707794689,237.0,91607.98743413037,1101583.0107571026,223694.19418777956,2773364.176539601,1.997364953886693,48.20833550602967,117
p2uhs8_1247->p2udt6424,,9.35144397592161,6.967005066151169,5.5676658488804005,0.0,0.0,2.3844389097704397,2.09095205184878,70.32024018950315,0.07031160884151587,3.1775993932291007,12470.0,1.5396136770248001,0.20723866794010995,0.0,0.0,0.0,0.058740002605899996,1.3323750090846895,0.4476983088105099,4.110696344439899,0.011576042684396994,0,4,,,1.7729626743909748,14,0,0,,,0,67,,0,0,80,0,9.510000000000007,57,23,2.4782608695652173,p2uhs8_1247,,6390.369689999992,2290.191444999999,2290.191444999999,1809.9868000000004,1699.066924266315,38.318838874075816,38.318838874075816,23.362322251848365,0,23,3,1.6666666666666667,0.9750353383458649,0.10019339898315038,133.0,41894.256843356394,2012930.7452395447,535196.5873628914,2995596.861506162,1.9953379953379953,24.028756290438533,62
p2uhs11_1247->p2udt5729,,7.742972735991469,3.423439864624809,2.4569548068657,0.0,0.0,4.319532871366659,0.6944321750025999,17.721513785821557,0.010799125154799817,2.7209834847258003,12470.0,10.039859024067475,0.018476777370500002,0.0,0.0,0.0,0.061397295687399996,10.021382246696975,1.18745370087168,6.677528736108022,0.014002592781126186,0,2,,,2.0887590596059,21,0,0,,,0,337,,0,0,207,0,10.400000000000023,205,2,102.5,p2uhs11_1247,,5458.853099999985,2536.598133333326,2536.598133333326,385.6568333333333,1108.325151064303,49.79557297248344,49.79557297248344,0.4088540550331237,0,2,1,3.3492063492063493,0.9800057182705718,0.5253707474438782,717.0,360582.284842853,2745279.948981152,557381.3323843329,5230203.294791743,1.9988876529477198,58.28206570956538,151
p2uhs12_1247->p2udt5984,,13.990678490207946,4.6949843305112005,4.0954631582181005,0.0,0.0,9.295694159696746,5.1431645684555996,36.22555253217819,0.01893190594074147,2.7485921912881204,12470.0,11.51239069960572,0.08634709360362,0.0,0.0,0.0,0.0721510528989,11.4260436060021,3.126949411135932,12.2610709631172,0.015578336535325739,0,2,,,2.2529008889941498,25,0,0,,,0,329,,0,0,258,0,12.800000000000034,254,4,63.5,p2uhs12_1247,,5051.650479999995,2493.366589999998,2493.366589999998,64.9173,1033.7241390905112,49.35746445387489,49.35746445387489,1.2850710922502313,0,4,0,2.722943722943723,0.9793506089309879,0.6409652448216622,739.0,216269.92553415746,1478376.282996197,302521.5731853395,3745947.2893602476,1.9989711934156378,52.36160354040779,143
